title,date,content
좋아요,21.09.15.,타사이트보가 저렴해요
저렴하고 좋아요~~~~,21.08.31.,저렴하고 좋아요~~~~
내부가 넓고 좋아요,21.05.16.,내부가 넓고 좋아요
배송 지연될줄 알았는데 희망배송일에 받았어요. 에너지효,21.08.27.,배송 지연될줄 알았는데 희망배송일에 받았어요. 에너지효율등급 1등급이고 소비전력이 다른모델보다 낮아서 좋았어요. 냉장고 냉장 냉동 수납만 잘되면 된다고 생각해서 이 모델 선택했는데 대만족입니다.
최고예요,21.09.13.,친절하시고 배송도 10일 주문했는데 13일에 받았어요~모든면에서 만족이용~? 성능에만 문제없음 좋겠네용~~
너무 좋네요,21.08.29.,너무 좋네요
맘에들어요.,21.09.10.,맘에들어요.
감사합니다,21.09.10.,감사합니다
예쁘네요,21.09.10.,예쁘네요
좋아요,21.09.14.,좋아요
최고예요,21.09.08.,공간이 넉넉한것 같은데 깊이가 깊어서 그런것 같고 긴건 세우기 어려울수 있네요이사하는데 약속한 날짜 시간에 받을수 있어서 감사합니다비오는 날인데 맞춰주셔서 감사해요
옥션 쿠폰이용해서 최저가로 잘 삿구요 역시 LG기사님들...,21.09.11.,옥션 쿠폰이용해서 최저가로 잘 삿구요 역시 LG기사님들은 너무 친절해요^^ 메탈이라 요즘 색깔나오는 냉장고보다 유행안타고 좋을 것같아서 구입했어요 역시 좋네요
수납하기 넉넉하고 편리하네요. 외관도,21.08.23.,수납하기 넉넉하고 편리하네요. 외관도 깔끔하고요.
배송기사님 친절하시고 안전하게 설치 잘해주셨고 에너지효율1등급에 너무 좋네요.,21.09.04.,배송기사님 친절하시고 안전하게 설치 잘해주셨고 에너지효율1등급에 너무 좋네요.
잘 받았습니다,21.08.31.,가전은 역시 LG 감사합니다!!불필요한 옵션없는 베스트 실속형~ 홈바 투명창 필요없어요~ 어차피 에너지 적게 들기 때문에 냉장고는 문짝 열어야 제맛!!
설치 기사님이 너무 친절하셨어요! 배송도 날짜에 맞춰서 잘 해주셨습니다,21.05.17.,설치 기사님이 너무 친절하셨어요! 배송도 날짜에 맞춰서 잘 해주셨습니다
배송도 빠르고 친절히 설치해주셨어요 최고저렴히 잘샀네요,21.09.03.,배송도 빠르고 친절히 설치해주셨어요 최고저렴히 잘샀네요
"용량이 맘에 들어요, 친절하고 신속하게 정리해주시고 거",21.08.08.,"용량이 맘에 들어요, 친절하고 신속하게 정리해주시고 거시네요, 수고하셨습니다~^^
부자되세요^^"
안으로 깊숙이 많이 넣을 수 있어서 좋아요 하루 사용해,21.08.15.,"안으로 깊숙이 많이 넣을 수 있어서 좋아요
하루 사용해보니 상냉장 하냉동 스타일 너무 편해요"
18년만에 양문형 냉장고에서 4도어 바꿨더니 넓직하고 공간활용이 너무 좋으네요 잘쓰겠습니다,21.07.28.,18년만에 양문형 냉장고에서 4도어 바꿨더니 넓직하고 공간활용이 너무 좋으네요 잘쓰겠습니다
설치가 어려운 상황이였지만 웃으시며 잘 설치해주셔서 너무 감사드립니다.용량크지만 소음정도는 거의 못느낄정도이구요.정말 잘 구매한거 같아요.,21.05.10.,"설치가 어려운 상황이였지만 웃으시며 잘 설치해주셔서 너무 감사드립니다.
용량크지만 소음정도는 거의 못느낄정도이구요.
정말 잘 구매한거 같아요."
최고예요,21.09.09.,기사님 친절하시고 배송 이틀만에 왔아요
LG 배달 기사님이 이송중 기스가 발,21.09.07.,"LG 배달 기사님이 이송중 기스가 발생하여 교환 요청 하였는데,

아직도 수령을 못했습니다."
사이즈를 몰라 처음에는 당황했으나 기사님이 잘 대저해 ...,21.09.06.,사이즈를 몰라 처음에는 당황했으나 기사님이 잘 대저해 잘 설치했답니다. 역시 믿고 찾는 LG가 아닐까 싶습니다.
최고예요,21.09.05.,딜에 올라와서 149만원 대에 구매했습니다 냉장고 용량 커서 마음에 든는데 메탈 재질의 단점이 충격에 너무 약한 것입니다조금만 충격에도 냉장고 표면에 스크래치 찍힘 등 잘 생깁니다.
이쁘고 좋아요! 요청사항도 잘 들어주시네요^^ 더운날,21.08.10.,이쁘고 좋아요! 요청사항도 잘 들어주시네요^^ 더운날 고생 많으셨어요! ㅠㅠ
디자인도 좋고 소음도 없어서 너무 좋,21.03.27.,디자인도 좋고 소음도 없어서 너무 좋아요 특히 1등급이라 더 맘에 듭니다
완전 좋으네요. 특히 얼음 얼리는게 넘 편해요. 넓어...,21.09.04.,"완전 좋으네요. 특히 얼음 얼리는게 넘 편해요.
넓어서 별거별거 다 들어갑니다.
가격도 저렴하고 전기 1등급? 뭐 그것도 좋아요 ㅎㅎ
기사님도 친절하시고 매우 잘해주셨어요.
다들 이거 꼭 사세요. 두번 사세요."
믿고 구매한 상품인만큼 잘 사용하고 있습니다 볼때마다 뿌듯해요,21.08.27.,믿고 구매한 상품인만큼 잘 사용하고 있습니다 볼때마다 뿌듯해요
최고예요,21.09.03.,배송 빠르고 엘지 직배송이라 좋아요폐가전 수거도 해주시네요
배송은 생각보다 빨리 왔어요 10일 정도 걸렸네요 아주,21.08.26.,"배송은 생각보다 빨리 왔어요 10일 정도 걸렸네요
아주 좋아요"
좋아요,21.09.05.,배송기사님도 친절하시고 제품 만족도도 좋습니다일단 냉장고가 크니 좋고 부모님도 만족하십니다
가격대비 괜찮은데냉장실 왼쪽문이 닫힐때마다 시끄럽네요,21.08.20.,"가격대비 괜찮은데
냉장실 왼쪽문이 닫힐때마다 시끄럽네요"
상위 모델도 다 봤는데 제일 무난하고 실용적인거 같아요...,21.08.30.,상위 모델도 다 봤는데 제일 무난하고 실용적인거 같아요.
기사님이친절하시고 설명도 잘해주시고 시간안에 냉장고도받,21.08.20.,기사님이친절하시고 설명도 잘해주시고 시간안에 냉장고도받고 너무기분이좋았습니다 만족합니다^^
가격도 저렴하고 역시 백색 가전은 엘지가 최고 ?,21.08.18.,가격도 저렴하고 역시 백색 가전은 엘지가 최고 ?
싸게 좋은제품구입했네요.설치도 잘 해 주시고..,21.08.29.,"싸게 좋은제품구입했네요.

설치도 잘 해 주시고.."
제품 마음에 듭니다.약속한날짜에 배송도 잘왔고 기사님들 설치도 잘해주셨습니다.,21.08.17.,"제품 마음에 듭니다.
약속한날짜에 배송도 잘왔고 기사님들 설치도 잘해주셨습니다."
어머님댁 선물해드렸는데 아주 좋아하시네요!!,21.08.17.,어머님댁 선물해드렸는데 아주 좋아하시네요!!
부모님 사드렸는데 너무 좋으시다고 하시네요,21.08.30.,부모님 사드렸는데 너무 좋으시다고 하시네요
깊어도 서랍식으로 수납 용이한 냉동~ 만족,21.08.19.,깊어도 서랍식으로 수납 용이한 냉동~ 만족
최고예요,21.09.07.,싸게 잘샀습니다 어머니 만족하세여
좋아요 . 깔끔하다고 그러내용 ㅋ,21.05.10.,좋아요 . 깔끔하다고 그러내용 ㅋㅋ
아주좋아요 좋은가격에구매했네요,21.08.23.,"아주좋아요
좋은가격에구매했네요"
배송도 빠르고 잘 구매했습니다,21.09.07.,배송도 빠르고 잘 구매했습니다
시원하이 좋네요 친절하시고요,21.05.05.,시원하이 좋네요 친절하시고요
너무 좋아요..짱이예요,21.08.12.,너무 좋아요..짱이예요
엄청저렴하게 구입했습니다 엘지냉장고,21.08.21.,엄청저렴하게 구입했습니다 엘지냉장고 잔고장이없어 좋답니다
배송도 빠르고 좋아요,21.08.29.,배송도 빠르고 좋아요
"배송 일주일 걸림, 배송기사님들 친절하셨고 빠르게 설치",21.08.31.,"배송 일주일 걸림, 배송기사님들 친절하셨고 빠르게 설치완료 만족"
최고예요,21.09.06.,크고 좋아요
항상 매장 가서 구입했는데 인터넷에서 저렴하게 구입했어,21.08.27.,항상 매장 가서 구입했는데 인터넷에서 저렴하게 구입했어요. 배송도 빠르고 좋네요.
크고 넓직한게 좋네요.배송도 행운인가 2일만에 잘 받았...,21.09.04.,크고 넓직한게 좋네요.배송도 행운인가 2일만에 잘 받았네요.
본사물류배송으로 오전일찍설치해주시고 기사님도너무친절하십니다.어머니께서좋아하시니 다행이네요.좋아요!,21.04.23.,본사물류배송으로 오전일찍설치해주시고 기사님도너무친절하십니다.어머니께서좋아하시니 다행이네요.좋아요!
잘받았어요 기사분들 고생하셨어요 감사합니다,21.09.03.,잘받았어요 기사분들 고생하셨어요 감사합니다
부모님께서 이사하시는데 냉장고 김치냉장고 선물로 해드렸어요 인터넷으로 가전을 사는게 처음이라 불안했는데 원하는 희망 배송일에 정확하게 배송해 주셨어요 역시 엘지제품도 좋고 기사님들,21.05.10.,부모님께서 이사하시는데 냉장고 김치냉장고 선물로 해드렸어요 인터넷으로 가전을 사는게 처음이라 불안했는데 원하는 희망 배송일에 정확하게 배송해 주셨어요 역시 엘지제품도 좋고 기사님들도 친절하시고 좋았어요
사이즈 딱맞게 들어갔네요~ 상품도 맘에들어요,21.09.08.,사이즈 딱맞게 들어갔네요~ 상품도 맘에들어요
초기불량(내장재 플라스틱 깨짐)이 있었지만설치하시는 기사님이 꼼꼼하게 확인 해 주셔서 발견할 수 있었어요2일 후에 불량 없는 제품으로 다시 받았습니다.,21.08.17.,"초기불량(내장재 플라스틱 깨짐)이 있었지만
설치하시는 기사님이 꼼꼼하게 확인 해 주셔서 발견할 수 있었어요
2일 후에 불량 없는 제품으로 다시 받았습니다."
부모님댁에 보내드렸는데 좋으시,21.04.06.,"부모님댁에 보내드렸는데 좋으시대요
전에 사용하던 냉장고보다 용량도 크고 디자인도 깔끔해서 만족해하시네요"
최고예요,21.08.19.,여름이고 재고도 없어 배송이 늦을거라 연락 받았지만 생각보다 일찍 도착해 감사한 마음으로 잘 쓰고 있습니다.
"배송도 너무 고생하셔서 고맙고,냉장고도 너무너무 마음에...",21.09.08.,"배송도 너무 고생하셔서 고맙고,냉장고도 너무너무 마음에 들어요..."
배송 잘 받았습니다.... 기사분께서 친절히 설치해주셨습니다..좌측하단 문에 흠이 있어서 문짝as도 신청해 주셨다네요.. 장인어른께서 그냥 쓰신다해서 as는 취소 시켰습니다..,21.04.30.,배송 잘 받았습니다.... 기사분께서 친절히 설치해주셨습니다..좌측하단 문에 흠이 있어서 문짝as도 신청해 주셨다네요.. 장인어른께서 그냥 쓰신다해서 as는 취소 시켰습니다..
좋은 냉장고 잘 구입했습니다^^ 오래 잘 쓸거 같아서,21.08.19.,"좋은 냉장고 잘 구입했습니다^^
오래 잘 쓸거 같아서 좋네요!
설치기사님이 친절하게 응대해주셨어요!"
빠른배송에 친절한 설명까지 잘받았습니다.,21.09.07.,빠른배송에 친절한 설명까지 잘받았습니다.
너무 잘쓰고있습니다 최고입니다,21.05.04.,너무 잘쓰고있습니다 최고입니다
"배송도 빠르구요
제품도 맘에 들구요
기사분들도 넘 친절",21.08.07.,"배송도 빠르구요
제품도 맘에 들구요
기사분들도 넘 친절하구요
추가 경비도 하나도 없어서 넘 좋아요"
잘받긴 햇는데 기사분께서 냉장고 설치 및 이동 시키다가...,21.08.18.,잘받긴 햇는데 기사분께서 냉장고 설치 및 이동 시키다가 장판 찢어져서 좀 당황했네요
배송이 생각했던 날보다 빠르고 설치부터 폐냉장고 수거까,21.08.25.,배송이 생각했던 날보다 빠르고 설치부터 폐냉장고 수거까지 너무 고생하셨어요
만족합니다 특히 물건 가지고 오신분들이 내일처럼 마무리를,21.08.24.,"만족합니다 특히 물건 가지고 오신분들이 내일처럼 마무리를

깔끔하게 잘 해주시고 친절했습니다 감사합니다."
최고예요,21.08.03.,"디자인 예쁘고, 대용량임에도 공간도 별로 차지하지 않아요^^ 잘 쓸게요!~~"
최고예요,21.09.06.,배송빠르고 친절하세요
매직스페이스가 없는 제품이네요. ㅠ.ㅠ. 이제 설치 완,21.08.14.,"매직스페이스가 없는 제품이네요. ㅠ.ㅠ.
이제 설치 완료 했습니다.
5시간 기다려 시원해지면 물건넣어야죠.
잘 쓰겠습니다."
냉장고가 고장나서 급하게 주문했는데 만 48시간만에 왔,21.08.10.,냉장고가 고장나서 급하게 주문했는데 만 48시간만에 왔어요 엄첨엄청 빠릅니다 냉장고는 심플하고 가성비 좋아요
합리적 가격에 필요한 기능은 다 있습니다. 배송도 빨랐어요.,21.03.31.,합리적 가격에 필요한 기능은 다 있습니다. 배송도 빨랐어요.
최고예요,21.08.17.,기사님 친절하게 설명 해 주시고 폐가전 수거해 가셔네요
설치도 친절하게해주시고 소음도적고 넘 맘에 들어요~^^,21.08.04.,설치도 친절하게해주시고 소음도적고 넘 맘에 들어요~^^
기사님도 친절하시고 원하던 배송,21.05.11.,기사님도 친절하시고 원하던 배송일에 해주셔서 감사합니다
기존에 사용했던 냉장고보다 용량이 커서 좋아요.,21.08.18.,기존에 사용했던 냉장고보다 용량이 커서 좋아요.
역시 심플하고 성능 좋은 냉장고가 최고예요,21.08.08.,역시 심플하고 성능 좋은 냉장고가 최고예요
냉장고가 고장나서 급한마음에배송 기간은,21.08.25.,냉장고가 고장나서 급한마음에배송 기간은
빠르고 안전하게 배송 잘 되었습니다.,21.08.17.,빠르고 안전하게 배송 잘 되었습니다.
에너지효율 일등급 제품을 좋은 판매자님과 설치 기사님들로 인해 아주 잘 받았습니다~~~ 대단히 감사합니다. 오브제와 다르게 문이 약간 곡선이 지는 디자인이긴 하지만 기능이며 성능,21.04.13.,에너지효율 일등급 제품을 좋은 판매자님과 설치 기사님들로 인해 아주 잘 받았습니다~~~ 대단히 감사합니다. 오브제와 다르게 문이 약간 곡선이 지는 디자인이긴 하지만 기능이며 성능 어디에 내놔도 훌륭한거 같습니다.
원하는 날짜에 맞게 배송 잘받았고요.LG물류센터에 배송기사님들이 직접 나오셔서 친절하게 잘받았습니다 감삼합니다 수고 하세요,21.05.08.,"원하는 날짜에 맞게 배송 잘받았고요.
LG물류센터에 배송기사님들이 직접 나오셔서 친절하게 잘받았습니다 감삼합니다 수고 하세요"
사용하기 편하고 냉동고 넓고 좋,21.04.21.,사용하기 편하고 냉동고 넓고 좋아요
좋아요 설치잘해주셨고 만족합니다,21.08.22.,좋아요 설치잘해주셨고 만족합니다
생각보다 빨리 배송되었네요..크고 좋아요...아주아주 ...,21.08.14.,생각보다 빨리 배송되었네요..크고 좋아요...아주아주 맘에듭니다.1등급이라서 안심도 되네요~^^
디자인도 성능도 맘에 들어요,21.07.29.,디자인도 성능도 맘에 들어요
기사갖친절해서좋았습니다,21.08.21.,기사갖친절해서좋았습니다
원하는 날짜에 배송왔어요,21.08.19.,원하는 날짜에 배송왔어요
안이 정말 넓고 좋네요~^^,21.08.16.,안이 정말 넓고 좋네요~^^
친절한 설치.배송 감사합니다,21.09.03.,친절한 설치.배송 감사합니다
설치가 늦었지만 좋아요,21.08.16.,설치가 늦었지만 좋아요
사진그대로 아주 좋네요,21.04.20.,사진그대로 아주 좋네요
좋습니다 굿굿 괜찮아요,21.08.14.,좋습니다 굿굿 괜찮아요
만족합니다 번창하세요,21.07.31.,만족합니다 번창하세요
굿굿좋아요 짱짱입니다,21.07.29.,굿굿좋아요 짱짱입니다
아주 잘구매하였넹ㅛ,21.08.17.,아주 잘구매하였넹ㅛ
진짜 싸게 구매 했습니다~ 요 가격에 딴 사이트에서는,21.08.24.,진짜 싸게 구매 했습니다~ 요 가격에 딴 사이트에서는 살수 없을겁니다
"디자인 예쁘고, 용량도 넉넉합니다. 특히 설치 기사님께서 조심스럽게 잘 설치 해주셔서 매우 만족합니다.",21.07.21.,"디자인 예쁘고, 용량도 넉넉합니다. 특히 설치 기사님께서 조심스럽게 잘 설치 해주셔서 매우 만족합니다."
강추합니다,21.08.04.,완전 마음에듭니다 조용하고 공간도 넓어서 속이 시원합니다
사다리차로 빌라3층에 잘 배송받고 기존의 냉장고를 수거,21.08.23.,사다리차로 빌라3층에 잘 배송받고 기존의 냉장고를 수거해 주심 친절하고 상세한 설명도 해 주셨음
기존냉장고도 LG것인데 고장없이10년정도 쓰다 언제...,21.08.27.,"기존냉장고도 LG것인데 고장없이10년정도 쓰다 언제 고장날지도 몰라서 더큰것으로 바꿨어요.배송,수거,설치도 넘 친절하게 잘해주셨어요.지인들에게도 추천하겠습니다.감사합니다 ^^"
설치 기사님도 친절고! 다행히 예정일 보다 일주일 ...,21.08.23.,설치 기사님도 친절고! 다행히 예정일 보다 일주일 빠른게 배송되어서 좋았어요!
너무 친절하신 기사님 덕에 잘 설치했습니다^^ 좋은 가,21.08.16.,"너무 친절하신 기사님 덕에 잘 설치했습니다^^
좋은 가격에 구매했어요 ㅎㅎ"
최고예요,21.08.26.,좋아요 이제 시원하게먹을수있을거같아요
채워도 채워도 다 채워지지않네요. 너무 좋아요,21.08.25.,채워도 채워도 다 채워지지않네요. 너무 좋아요
냉장고 고장으로 어제 주문해서 오늘받았습니다 대박이네요,21.07.10.,"냉장고 고장으로 어제 주문해서 오늘받았습니다
대박이네요~ 음식물 다상해서 속상했는게
빠른바송과 신속하고 깔끔한 설치에 나무 감동입니다
감사하고 잘쓸께요"
배송 기사님도 친절하셨고 냉장고 내부도 쓰임새 있게 넓...,21.08.27.,배송 기사님도 친절하셨고 냉장고 내부도 쓰임새 있게 넓음
아주 만족합니다! 배송도 좋고 기사님도 친절하게 잘 해주셨고 폐전기제품도 덤으로 처리해주시는 센스도 있고 아주 좋았습니다!,21.04.12.,아주 만족합니다! 배송도 좋고 기사님도 친절하게 잘 해주셨고 폐전기제품도 덤으로 처리해주시는 센스도 있고 아주 좋았습니다!
예뻐요 ㅎㅎ 물건도 빨리왔고 배송도 너무 좋아요,21.03.31.,예뻐요 ㅎㅎ 물건도 빨리왔고 배송도 너무 좋아요
가격대비 괜찮아요 배송은 4일정도 걸렸어요 기사분 친절,21.08.14.,가격대비 괜찮아요 배송은 4일정도 걸렸어요 기사분 친절하시고 잘설치해주셨어요
"냉장고 주문하고 출고가 늦어져서 물건은 5,6일쯤 걸려",21.08.09.,"냉장고 주문하고 출고가 늦어져서 물건은 5,6일쯤 걸려서 받았아요~ 좀 급했지만 가격,서비스를 보고 기다려 물건 받았습니다 물건 깔끔하고 상태 좋았어요~ 기존 냉장고 수거도 해주셨구요 더운데 감사했습니다~"
설치 연락이 와서 원하는 날짜에 협의해서 설치했어요.폐...,21.07.28.,설치 연락이 와서 원하는 날짜에 협의해서 설치했어요.폐냉장고 수거해가셨고요. 집에 냉장고가 2대인데 한대 고장나서 교체했어요. 매직스페이스가 없는 4도어 냉장고이며 1등급에 가격이 착하죠.
깔끔한 설치와 친절한 설명 감사드립닏ㄱㆍ,21.08.21.,깔끔한 설치와 친절한 설명 감사드립닏ㄱㆍ
너무 이쁘고 좋습니다~ 감사합니다.,21.07.30.,"너무 이쁘고 좋습니다~

감사합니다."
